categoria,review
-1,Alguns aplicativos precisam melhorar. 1) troquei o celular e tive dificuldade pra ter q cancelar antigo e usar novo. Precisa algo q não exija ir à agência. 2) agendei pagamentos com data errada e precisei cancelar. Passei o dia todo e só consegui no dia seguinte. 3) gestão do investimento em Tesouro Direto. Embora o Banco seja o gestor e ganha por isso não oferece facilidade dentro do BB.
-1,Sacanagem vc abre a conta e p receber o cartão tem que ir na agência... P que mesmo q serve esse aplicativo? Aff
-1,"Depois da última atualização, ficou horrível! Estava melhor antes..."
-1,Vc precisa de 3 dispositivos para conseguir fazer alguma coisa... excesso de segurança que atrapalha em muito... BBCode não funciona... precisa ir a uma agência para liberar qualquer coisa... funções do aplicativo não são as mesmas do internet banking no PC... em geral ruim...
-1,Aplicativo muito ruim. Não consigo ver saldo nem fazer transferências com facilidade. Creio que seja o pior dentre os aplicativos de bancos.
-1,"so nao entendi a parte de fazer tranferencias,tive muita dificulde, mais fora isso e perfeito facilita a nossa vida em 100%"
-1,"tudo que você quer da erro 503 a não ser ver extrato é saldo, para mim?"
-1,Até agora só acho chato esse pedido pra avaliar eu já tendo avaliado. Agora só se for pra tirar uma das estrelas que havia dado
-1,"não gostei nenhum pouco. Péssimo!! Gostaria ter de volta o antigo. Muitas informações sem utilidade, não consigo utilizar o pagamento com o leitor de código de barra. paguei a fatura do cartão de crédito e não gerou o comprovante. achei um abuso por parte de voces, mudar sem comunicar a gente."
-1,O chato q só podemos sacar esse valor ne
-1,"O aplicativo está com erro, sempre volta para o login quando vou fazer alguma ação."
-1,"Sistema de validação ineficiente. Fdp de site, não consegui usar o app no celular novo pois a merda do sms de validação chega depois de expirado o tempo, e a porcaria do site, depois de instalado todas as merdas de segurança, bloqueia a senha é tenho de ir a agência. Cuidar das contas de minha avó seria muito mais fácil se fosse em outro banco, sem contar que empurram sempre a porcaria do cartão Elo para a coitada. O que poderia esperar de um banco que leva ""Brasil"" no nome."
-1,"Odiei a nova atualização! Agora não consigo movimentar a minha conta salário, antes tudo era prático, agora só na boca do caixa."
-1,"Muito ruim! Só fica carregando, preciso sair inúmeras vezes do aplicativo para tentar conseguir entrar nas operações sem travar. Isso quando o próprio aplicativo não fecha sozinho. Resolvam esses problemas!"
-1,"Muito ruim ..nao aparece o saldo que tenho na conta e o valor total das faturas do cartão .. no início tava ótimo mas agora tá tudo bagunçado, não não entendi nada...."
-1,Horrível taxas de juros absurdas
-1,"essa versão esta bem mais moderna, mas ainda meio difícil de se mexer, o que nao estou achando é o saldo da poupança :/"
-1,Boa noite! Estou completamente insatisfeito. Ha mais de un mes tento abrir minha cobta MEI e nao consigo. Cada hora da uma mensagem diferente. Bom que ninguém responde. Ótimo atendimento BB
-1,"Não consigo abrir uma conta, eu me enquadro nas opções e mesmo assim dá erro!!!!!!!!!!! Possuo apenas uma conta poupança. Não sou correntista, meu cpf está ok (paguei a verificação de cpf)."
-1,"Depois dessa atualização, ficou muito ruim o app, não tinha o que melhorar ai pioram. Infelizmente não gostei dessa atualização. Layout não intuitivo como o anterior."
-1,"Muito irresponsável, que tipo de banco que não envia fatura por email e fala que não tem como nem ver o código se barra pelo aplicativo ? Banco do Brasil e tudo status muito ruim."
-1,"Muito útil... fácil utilização, mas segurança ruim... tive minha conta invadida por hackers... limparam tudo."
-1,"Da erro toda hora, difícil e demorado pra validar os dados"
-1,Não abre muito ruim
-1,"Péssimo!! Ñ consigo abrir uma conta, é horrível estou tentando faz tempo e ñ dá!"
-1,Está muito ruim!
-1,O ruim e q não desbloqueia a senha que agente era tem q ir no banco
-1,"Igual não tem de tão Ruim. Pior não é errar uma vez, mas sim cometer inssitidamente varias outras vezes!!!"
-1,"Depois das atualizações quase impossível abrir, erro de ip, reclamei na operadora achando que era problema dela mais vários amigos do meu serviço estão com o mesmo problema em operadoras diferentes."
-1,Só há uma palavra pra resumir este aplicativo: horrível
-1,Nunca consigo abrir a conta. Sempre dá erro
-1,"Avaliando as funcionalidades das opções do cartão de crédito, elas são ótimas, utilizo muito as opções de consulta de depósitos é muito favorável para quem utiliza esses serviços. Mas Continuem melhorando o App, é de extrema importância dar relevância as sugestões de erros, bags, etc. Designer lindo... Bem intuitivo. Parabéns toda equipe de desenvolvimento."
-1,"Trava muito, alguns erros"
-1,Aplicativo bom e interativo. O ruim que não temos autonomia para fazermos modificações financeiras sem ir na agência...
-1,"Ficou uma BB Boa Bosta Uma bosta! TOda hora que acessar tem que digitar a maldita agência e conta, e o leitor trava. Arruma essa desgraça!!!!!! Era ótimo, pra que mexer???"
-1,"Tá ficando ruim,fui fazer um saque móvel só deu erro saporra me deixou na mão precisava muito sacar esse dinheiro na hora porque eu estava sem meu cartão no momento mas só deu erro"
-1,"Não entra, diz que é culpa da Internet. Horrível"
-1,Poupo tempo e ainda não preciso passar todo aquele desgaste emocional e físico que passo toda vez que vou ao banco.
-1,"Vocês bem que poderiam mudar o valor mínimo do investimento na previdência privada para a partir de R$ 35,00 que eu mudaria minha conta da caixa pra o BB. Porque aquela Caixa é uma bosta."
-1,O app é muito bom mas tá difícil fazer um upgrade na conta
-1,Muito Bom! Só tenho uma queixa: ainda não consegui fazer recarga de celular por ele.
-1,"Precisa melhorar, estou tentando a horas liberação do android, fico aguardando o sms na tela e não chega... Quero autorizar transferência mas e assim fica dificil. ESPERO UMA RESPOSTA!"
-1,"App de banco tem que ser simples, já tinha me acostumado com a versão anterior agora estou tendo dificuldades."
-1,"Depois da atualização, não consigo mais fazer nem recarga de celular! Uma droga..."
-1,Muito ruim o banco
-1,Horrível nem abre
-1,O aplicativo e ótimo! O banco que é uma merda!
-1,muito difícil de mexe
-1,"Não consigo abrir conta , aparece erro parâmetros ... alguém pode me ajudar ?"
-1,"Depois dessa última atualização, ficou HORRÍVEL! Mudaram tudo. E não sei pra que. Lixo! Era um dos melhores aplicativos de banco."
-1,"Melhor aplicativo que já vi. Pena que não tem um marketing à sua altura. O BB sai na frente dos outros bancos em muitas coisas, mas como tem uma campanha de marketing ruim, o público não fica sabendo dessas coisas."
-1,atualizacao está horrivel!!! demora mto pra ver o extrato... tenho q arrastar e ficar esperando atualizar... nao gostei disso.
-1,"Não tem opção de não correntista no app, e ainda não dá para acessar pelo móvel, é uma bosta..."
-1,"Funciona mas deixa a desejar! Sempre coloca boletos para ser pago no vencimento e não no dia, w difícil cancelar esta operação a primeira vez tive q ir para o comprou para conseguir. Por favor arrumem isso"
-1,"Estou com dificuldade em dar upgrade da conta, minha conta está privativa fui na minha agência e eles falaram que era só pelo app. Me ajudem por favor!!!"
-1,essas nova versão ficou mais ruim pois não consigo fazer transferência de poupança para poupança
-1,Uma bosta vou cancelar minha conta porque não consigo fazer depósito nela já fui no banco três vezes e ninguém Conseguiu resolver o meu problema
-1,"Depois da última atualização não consigo acessar a conta. Dá um erro de validação. Está um transtorno! Já estava querendo encerrar a conta no BB, acho q chegou a hora."
-1,"Muito melhor do que eu imaginava, apesar de ser um pouco difícil de usar"
-1,Nunca funciona. NÃO entra. Desinstalei. Agora não instala. Muito ruim!
-1,ruim de mais . afffs
-1,está muito difícil o outro era mais fácil de usar ?
-1,"1-Minha senha de acesso não entra 2-Faco uma nova da erro Null-500 3-Ligo no suporte, informo o erro e digo se eu tentar mais uma vez bloqueia 4- Depois de um atendimento péssimo, ela me faz bloquear a senha é PASMEM, disse que esse é o erro 5- Ligo no SAC, 3 atendentes se fazem de SURDO, ficam alô, alô, alô e desligam... 6-Espero resposta urgente, afinal já fiz uma pequena transferência para a conta e trabalho de segunda a sexta das 9:00 as 18:00, como vou na agência????"
-1,"Fica saindo toda hora, sempre dando erro, dificultando a usabilidade, não aconselho ninguém a usar esse aplicativo, muito menos criar conta nesse banco."
-1,Porq eu coloco as senhas e não dá certo.. E a minha agência no momento tá desativada.. Q chato
-1,muito ruim agora por exemplo preciso de um codigo que deveria ser enviado para meu velular que não veio estou sem poder concretizar onque preciso se ligo no banco atendem e desligam enfim ficamos orfãos de banco pra atrnder aos nossos interesses .nao tem ima pessoa que atenda estes telefones falam falta de comunocação e desligam .Voces nãp imaginam o tamanho da minha satisfação .
-1,"A leitura de código de barras é HORRÍVEL!! O de outro banco é ótimo, quase automático a leitura e já deste aplicativo demora muuuito e as na maioria das vezes não faz. Concertem isso pf."
-1,"A versão anterior era muito boa, não tinha do que reclamar. Com a atualização, ficou horrível. Cheio de bug, trava o tempo todo, não consigo fazer uma ação completa sem o app apresentar algum mau funcionamento. A experiência se tornou péssima. Deveriam rever, urgentemente, esta atualização."
-1,"O q q fizeram com essa nova atualização?? Ta HORRÍVEL! Misturaram todas as compras do crédito, muito trabalho para ver qual dos dependentes fez a compra. Péssimo."
-1,Horrível.. não baixa
-1,Muito ruim esse App. Recebe confirmação e segue instrução só que a sessão finaliza. Muito mal desenvolvido e cheio de bug.
-1,Esse app é horrível!!! Custa entrar e trava demais.
-1,Não consigo autorizar meu aparelho por esse aplicativo lixo 🙄 estou há uma hora tentando fazer uma transação e não consigo. Tnc bando de fdps 🙄😣
-1,"O wpp não abre a conta desde a última atualização,uso ele para tudo e agora estou tendo que ir para agência,estou bastante chateado com o Banco do Brasil..."
-1,Código de barras não funcionam nem extrato ta horrível.versão antiga era bem melhor ajustem rapido já que fazia toda minhas movimentação pelo celular moto g..
-1,pessima atualizacao nao consigo nem ver o saldo mais odiei
-1,Muito bom para ajudar a resolver problemas financeiros do dia a dia.... o ruim é pagar conta e outros bancos quando é nescessario digitar o cód de barras ...
-1,"tem varias opções de utilização, mas ao abrir da erro, então nao serve de nada..."
-1,"No geral é fácil de usar! Mas, as vezes tenho dificuldade de realizar alguns serviços. Por ex. Não consegui renovar o seguro do carro do meu filho."
-1,muito ruim fica travando.poucas opções
-1,"App horrível , mas se tratando de Banco do Brasil não podemos esperar grandes coisas"
-1,"A nova versão deveria ser opcional, pois certas funções e interface estão muito diferentes; isto confunde o usuário. O aplicativo está desnecessária e irritantemente lento. E, além dos ""probleminhas"", é incômodo perceber os erros de gramática que, presumo, tenham passado como ""corretamente revisados""; não li todo o conteúdo, portanto, não sei ainda se há também erros ortográficos. — Três estrelas ainda são um luxo, mas só porque não há app concorrente."
-1,"Aplicativo de m**** nunca funciona e agora esse QR Code que não funciona, da erro e volta a página inicial. Um stress para algo simples. Vergonha de banco, vergonha de aplicativo"
-1,Conseguir abrir minha conta. Mas aí fui abrir uma pro meu marido e não deu certo. Só da erro
-1,"Pra mim deixou muito a desejar , pois não consigo fazer transferência , e outros serviços bloqueados e não consigo desbloquear por isso insatisfeito."
-1,Horrível Não consigo sequer acessar a conta.
-1,"Na maioria das vezes enfrenta dificuldades para entrar na conta ou para fazer qualquer transação, fica carregando ad infinitum e nada acontece. Precisa encerrar o app. No app para Windows phone nunca tive problemas, era ótimo. Para Android deixa muito a desejar."
-1,"Péssima, da erro a todo momento."
-1,Porcaria!!! Pra verificar minha conta tenho q baixar toda vez. Da sempre erro depois de instalado! Aff sem paciência! !!!!
