categoria,review
1,"Muito bom, prático e eficiente. ..gostei"
1,"Bom e prático,com ele consigo acompanhar tdas as minhas movimentações!"
1,"Ele me serve muito bem, é excelente Gostei."
1,Evita idas ao banco. Faço quase td pela tela do Cel... Uso para tudo. Excelente!!!
1,"Essa nova atualização ampliou de uma maneira totalmente cabível e sensato, pelo que li será um período de adaptação necessário aos usuários, mas quer saber de algo? ja estava na hora de bancos físicos se adaptarem em design para as novas tendências que incluí a interação e intuitividade. parabéns eu gostei muito dessa repaginada."
1,"Ótimo aplicativo, quase tudo que preciso na palma da minha ✋. Parabéns 😉👏"
1,Gosto mais do APP do que do Internet Banking pelo notebook. Recomendo!
1,Uso sempre.muito bom
1,Muito bom adorei VC estar com caixa eletrônico nas mãos
1,Um dos mais seguros e práticos que já vi
1,"Adoro esse app.. muito prático, não preciso estar em filas.. mr ajuda bastante! :)"
1,Faço td qui eu quero nesse APP e muito bom.
1,Adorei rápido prático e eficiente até o momento tudo certo
1,Mt facil e pratico
1,"Atende minhas necessidades, excelente aplicativo!"
1,E muito bom e alem de bom muito seguro
1,Gostei muito deste aplicativo Por que nos auxilia no dia a dia e faz a nossa vida ser mais fácil
1,"Muito bom, prático e de confiança..."
1,Estou muito satisfeito com o aplicativo
1,Adorei.... sem comentários
1,Muito prático e seguro!
1,Muito bom e útil de mais Parabéns
1,MUITO BOM FUNCIONA CERTINHO O MELHOR APLICATIVO DE TODOS OS BANCOS
1,Muito bom e prático. Da pra resolver quase td.
1,Facilitou nossas vidas. Aplicativo muito seguro e eficaz. Parabéns e obrigado.
1,Excelente aplicativo funciona corretamente satisfeito
1,Atende e cumpre o que promete. Excelente.
1,"Super recomendo, faço pgtos, consultas, transferências, funciona muito bem e facilita meu dia a dia"
1,"Muito pratico, Seguro e eficiente."
1,De grande agilidade e praticidade.
1,"Seguro, Prático e Eficiente."
1,O app é prático e funcional..
1,"Muito prático, rápido e eficaz !"
1,"Gostei muito do aplicativo, super recomendo 😉"
1,Muito bom prático e facil de mecher!!!!
1,Adorei.veio para agilizar nossa vida
1,Aplicativo excelente fácil e rápido
1,Adoro a interface deste aplicativo. Ótimo mesmo.
1,Demais! Sempre pode melhorar!
1,Muito prático e rapido...faço quase td pelo App...amo
1,Muito bom só faltou o símbolo de empresa certificada.
1,App super recomendado!
1,Super Fácil e Prático
1,"Muito bom, simples e eficiente..."
1,Adorei o app muito bom
1,"Muito bom , muito fácil de usar ."
1,Eficaz para o que utilizo
1,Muito prático....moderno e eficaz! Amei essa tecnologia á nossa disposição!
1,"Ótimo aplicativo, simples e rápido. Excelente"
1,"Prático, útil, ótimo!"
1,Muito bom!! Atende perfeitamente as minhas necessidades.
1,"Intuitivo, rápido, muito bom."
1,Gostei bastante do App. Sempre atende às minhas necessidades de forma bastante prática e funcional. Recomendo!!
1,Adorei. Facilitou minha vida
1,Eu amei gostei muitooo de abri minha conta é simples é rápido muito bom 👍
1,"Muito prático e rápido, fácil utilização. Diversas opções disponíveis. O banco fica na palma da mão. Top"
1,Não uso todas as opções mais tá ótimo (recomendo)
1,"Até agora está tudo muito bom ,Bom atendimento"
1,"E super prático e rápido, e uma mão na roda. App super útil"
1,"Muito bom, ajuda muito!!!"
1,"App excelente, muito bem elaborado"
1,"Ótimo aplicativo, facilitou e diminuiu muito as idas no banco...perfeito."
1,"Muito bom, prático e de fácil entendimento."
1,"Bom aplicativo. Intuitivo, leve e eficiente."
1,"Muito bom, me libertou de ter que ir à agência. Amo... E super indico."
1,Está de parabéns este app
1,Excelente aplicativo nunca me deixa na mão! @
1,Excelente! Muito prático e auto explicativo!
1,Bem prático e intuitivo. ...
1,Muito legal gostei mesmo parabéns bb
1,Muito acessível muito bom
1,"Muito prático, bom e atualizado.."
1,muito bom gostei bastante
1,"Mto bom, funciona de forma correta, porém para melhora lo poderia ter um menu mais simplificado com as opções mais utilizadas"
1,"Muito bom, rápido, de fácil acesso. Gostei muito. Deixa a vida mais simples."
1,Perfeito recomendo.. pago minhas contas tudo por aqui..rsrs
1,Amei mi ajuda demais !
1,Gosto da comodidade e rapidez.
1,"No meu aparelho rodou perfeitamente, muito prático e rápido de fazer as transações!!"
1,"muito bom, ajuda muito quando não temos tempo de ir ao banco"
1,"Cumpre o que promete, super recomendo"
1,Se esse banco fosse tão bom como é o app tava maravilhoso
1,"Muito bom esse app!!! Recomendo a todos os clientes , fácil e prático"
1,Muito prático e facilita nossa vida👏👏👏
1,"Muito bom, facilita bastante a minha vida em ter que ficar indo em agências bancárias ou abrindo o notebook"
1,"Muito bom, poupa muito tempo e posso resolver tudo pelo app"
1,É excelente mas às x trava ou não quer abrir. Apesar de tudo me ajuda muito.
1,"Ótimo app, muito bom, bom de mais."
1,"Muito bom, prático e necessário..."
1,É o melhor app de banco que existe. Tudo funciona com perfeição. Sou cliente do banco há mais de 10 anos e não troco. Estou muito satisfeita.
1,muito bom sou cliente a mais de dois anos e meio
1,Para mim ele tah bom facilita muito para fazer transferencias e outras coisas
1,Muito bom App!
1,"Muito bom, prático e funcional. Parabéns pelo App."
1,Agora sim melhoraram ... Parabéns pelo empenho
1,"Prático, Fácil e Seguro, ou seja, tudo que a gente precisa."
1,Muito bom o aplicativo. Atendeu minhas expectativas... Nota 1000
1,"Muito prático e simples, nunca tive problemas"
1,Amo de coração.
1,"Por enquanto estou muito satisfeita, o serviço está perfeito."
1,"Este aplicativo é excelente, facilitou bastante minha vida."
1,Bem prático e acessível para pagamentos e transferências... Gostei bastante... Vou estar vendo mais novidades e depois dou 5 estrelas.
1,App serve muito estão de parabéns 👏👏
1,Sempre me atendeu muito bem
1,Prático e fácil. Seguro e ágil
1,Muito bom... Ta me ajudando muito...
1,"Rápido, prático e fácil. Dica: selecione seus movimentos favoritos nas configurações, depois fica ainda mais prático."
1,"praticidade na palma da mão, td que precisei fazer até empréstimo, mto bom mesmo, atende as minhas necessidades."
1,Adorei este aplicativo muito bom
1,"O aplicativo é ótimo , funciona perfeitamente , praticidade e segurança. Perfeito ."
1,"Muito bom, facilita bastante a vida."
1,Por enquanto estou gostando muito bom App.
1,Muito bom e agiliza a vida
1,"Adorei esse aplicativo, faz tudo que eu preciso, muito bom, parabéns."
1,Muito bom rápido e prático....e pra desbloquear a conta como faz??
1,Top demais... Simplesmente Perfeito!!!
1,Show de bola esse aplicativo fácil e prático.
1,Muito bom ! Me ajuda bastante !
1,Muito leve e simples de usar....adorei!
1,Ótimo muito bom .O melhor app
1,Confiável e prático
1,Super util para atender as minhas necessidades!!
1,Ótimo e prático de manusear
1,Aplicativo muito pratico e util
1,Tudo de bom melhor aplicativo que já usei ...tá de parabéns
1,"Muito bom, tudo o que preciso"
1,Cumpre q a maioria das funções com eficiência.
1,Eficiente e prático :)
1,Exelente! É muito prático.
1,"Prático,seguro,eficiente,esse app e tudo de bom!!!"
1,"Bom aplicativo, poderia ser mais completo."
1,"Ótimo aplicativo, interface agradável, bem prático !"
1,"Ótimo, muito bom!"
1,"Excelente, tem quase tudo que tem pela internet"
1,"Gosto mto mesmo, app pratico"
1,Otima Ferramenta...parabens!!
1,Otimo app parabéns.
1,"Muito bom esse aplicativo, Parabéns mesmoo"
1,Muito útil pra facilitar o dia a dia.adorei
1,"Muito bom , melhor banco"
1,"Rápido ,bom gostei"
1,O app melhorou ainda mais após algumas atualização. Parabéns aos desenvolvedores.
1,"Atende perfeitamente às expectativas. É leve, não trava."
1,Este aplicativo é muito bom. Facilita muito o nosso trabalho e tempo para resolver os problemas financeiros.
1,Muito bom perfeito aplicativo
1,Tem me ajudado com as minhas necessidades muito bom.
1,"Visual moderno, muito prático e seguro. Aliado ao Bbcode fica um show. EXCELENTE! !!"
1,Podem baixar ótimo parabéns aos desenvolvedores do app
1,Perfeito para quem gosta de praticidade e precisa comodidade!!!
1,"Excelente. Não preciso ir à agência. Excelente app. moderno, leve e eficiente."
1,"Muito prático, funciona rápido e é seguro."
1,E prático gostei !
1,Nota mil!! Comodidade em um toque
1,"Super recomendo, rápido e prático, além de facilitar bastante a vida da gente."
1,"Um bom funcionamento. Facilitando sempre tudo no dia a dia! Maravilhoso. O app nunca travou, nem algo do tipo"
1,"Perfeito, Um banco do bolso"
1,"É muito bom e rápido, além de prático."
1,Muito bom!Recomendo.
1,Muito prático e intuitivo!!!
1,Excelente o banco do Brasil está de parabéns!
1,"Aplicativo bom, muito prático e essencial."
1,"leve, fácil de usar e muito prático"
1,Mto bom e pratico
1,"Facilita muito a vida, processos rápidos como pagamento de boleto, transferências, verificação de saldo e etc podem ser feito pelo aplicativo. Muito rápido e prático."
1,Muito bom .ficando melhor a cada dia !
1,Ótimo me ajuda bastante.
1,"Muito prático, objetivo, funcional. Quase completo.i"
1,Muito bom esse app. Facilita muito quando vc precisa consultar a conta.
1,Recomendo fácil e rápido
1,por enquanto ele é bom depois dou mais estrelas
1,Muito eficiente e pratico
1,Muito prático. Excelente!!
1,"Muito bom o App, simples e completo."
1,Aplicativo muito bom 100% poupa muito o tempo ta de parabéns
1,"Bom,facilitou muito prá mim."
1,"Satisfeita, excelente aplicativo."
1,Excelente pra quem não tem muito tempo
1,"Muito bom e eficiente, adorei"
1,"Fácil de usar, muito prático."
1,Estão de parabéns pelo trabalho 😘
1,Bom aplicativo com muitas opções para facilitar a nossa vida. Está no seu melhor nível.
1,App super prático!
1,"Ótimo aplicativo,muito bom mesmo o melhor q já usei!!!!!"
1,Excelente mais podem melhorar muito mais
1,"Rápido, prático,como eu preciso!"
1,"Muito funcional, versátil! Muito bom!"
1,"Excelente app, parabéns aos desenvolvedores!"
1,Amei .muito prático.
1,"Muito bom, mais comodidade."
1,Muito bom e pratico!
1,"Ótimo. Abri minha conta em dois minutos, e é muito prático. Viva a tecnologia!!!"
1,"Acho muito bom o aplicativo, apesar de usar bem pouco, atende bem as minhas expectativas."
1,Muito útil adorei melhor app
1,Muito pratico e util
1,muito bom ajuda demais
1,pra mim ele atende todas expectativas muito bom recomendo
1,"Excelente aplicativo, muito fácil de aprender."
1,Prático rápido e eficiente tudo na palma da minha mão. Melhor que muitos apps de banco por ai :)
1,Excelente. Muito melhor que ir ao banco e atormentar-se com filas.
1,muito bom melhor banco ate hoje
1,"Muito prático, as transações são feitas com segurança, sem burocracia. Coisas que pelo site não consigo fazer, pelo aplicativo é muito simples e rápido. Recomendo."
1,App excelente. Todas as funcionalidades são executadas perfeitamente. Show de bola
1,Adorei esse app! Até o momento não tive problemas. Superou minhas expectativas. Eu recomendo!!
1,App ótimo!! Mto eficiente e prático!!
1,Pratico e rápido B
1,"Muito prático, consigo realizar quase todas as transações."
1,Pra mim por enquanto perfeito! Tenho pouco tempo de uso... Mas por enquanto consegui fazer tudo que preciso de forma rápida e eficiente
1,Estou começando o uso do gerenciador financeiro e parece muito bom. Sempre uso para todas as finalidades.
1,Muito bom banco do Brasil está de parabéns
1,"Satisfeito com o atendimento,nota9."
1,Achei muito bom mas podia melhorar
1,"Esse aplicativo ajuda bastante, Muito bom eu recomendo"
1,Muito bom o aplicativo facilita muito o dia dia.
1,Parabéns!!! Cada dia o BB tá melhorando...
1,"Muito fácil e prático, o melhor app."
1,Eficiente e rapido... parabens para os desenvolvedores.
1,"Muito bom no dia a dia, facilita muito minha vida."
1,Muito fácil de mexer e funcional! Recomendo!
1,"Adoro esse app, depois dele nunca mais fui em nenhuma loterica, isso não existe mais na minha vida. A melhor coisa que tem é agendar os pagamentos e tudo na palma da mão!"
1,Ótimo aplicativo uma pratico
1,"muito bom aplicativo, util e práctico"
1,"Excelente app, facilita bastante a vida é evitar de ir aos tumultos do banco é melhor ainda."
1,esse app está muito bom espero que continue melhorando dia a pos dia
1,Era muito bom mas agora não abre de jeito nenhum por favor consertem isso!
1,"Muito bom o aplicativo, fascilita muito a vida da gente!"
1,"Muito bom, facilidade e praticidade a mão."
1,Muito bom! Muito bom mesmo!
1,"Aplicativo seguro, uma mão Na roda, muito bom nunca me deixo na mão"
1,Facilitou minha vifa em 200% além de muito prático e de fácil manuseio.
1,Muito bom eu amei
1,Prático e eficiente!!
1,Atente minhas necessidades. Prático e eficiente.
1,Mto bom o App ajuda em várias tarefas.
1,"Estão de parabéns, o app é maravilhoso 👏"
1,Praticidade e rapidez muito bom.
1,"Ótimo aplicativo. Bom mas acho que poderia melhorar, digo, poderia ter mais função: tipo ajuda e outros."
1,"excelente, parabéns!"
1,Muito bom. Da pra fazer muitas coisas. Quase nem vou mais no banco.
1,MT simples e fácil de utilizar.. mt bom App.
1,Esse app Muito seguro Parabens
1,Depois que se aprende a usa-lo é muito prático.
1,O aplicativo é prático e rápido
1,"Ótimo apo, otimiza nosso tempo em no minimo 30% Amo!"
1,"Amei esse aplicativo ,resolve boa parte dos meu problemas."
1,"Muito bom, supri a necessidade e muni o tempo!"
1,Amo este aplicativo ele é muito útil
1,Goste.Rápido e prático
1,"Prático e rápido, sem burocracia. Parabéns."
1,Bem objetivo e prático
1,Mto prático e fácil
1,Super prático e fácil de manusear
1,Completo rápido prático funcional inteligente meu banco em casa
1,Muito bom mesmo... Recomendo
1,"Excelente, me ajudou bastante."
1,Excelente App! Parabéns aos desenvolvedores!
1,Pra mim está sendo muito prático. Estou adorando
1,"Muito bom, resolve tudo que preciso"
1,Super recomendo muito bom e prestativo
1,MT bom este app
1,Muito bom; facilita a vida
1,Prático e tem tudo o que vc necessita para uma boa negociação.
1,Bom mais prencisa se de mais coisa pra facilitar a vida do ser humano..
1,Ótimo excelente.o banco na palma da mão 24horas 365dias por ano. muito bom.
1,"Nunca me deu problema, recomendo."
1,"Simplesmente prefeito, recomendo sim. Prático, seguro e sem burocracia."
1,"Muito bom, obrigado por prestar esse serviço de validade."
1,Eu amei muito..top..agora eu tenho um banco no celular
1,"Fácil e seguro, além de super pratico. É o banco em minha mão!!!"
1,muito prático e simples.
1,"O aplicativo atende às minhas necessidades de uso, mantendo bom funcionamento."
1,"muito bom, muito útil pra mim."
1,No meu S4 mini roda liso. Tudo funcionando perfeitamente
1,"excelente aplicativo, super recomendado!"
1,Muito bom e prático.Utilizo sempre.
1,Este app é muito bom gostei de mais...
